time (s),altitude (m)
3100000.0,383320.06596751977
3101000.0,377631.9329166468
3102000.0,379992.6853170097
3103000.0,387646.4376424374
3104000.0,391701.50809363555
3105000.0,387459.88500805106
3106000.0,379824.1789953597
3107000.0,377652.1047683619
3108000.0,383464.2081918819
3109000.0,390494.1122714719
3110000.0,390588.97035891935
3111000.0,383633.40762377344
3112000.0,377680.9858273873
3113000.0,379645.9099304769
3114000.0,387232.7784944335
3115000.0,391625.75294030365
3116000.0,387735.1881571561
3117000.0,380057.19951958675
3118000.0,377497.4028154155
3119000.0,383027.4787793271
3120000.0,390208.03849938605
3121000.0,390709.91127475724
3122000.0,383947.0342811709
3123000.0,377748.81381910853
3124000.0,379314.3812924363
3125000.0,386813.0775494585
3126000.0,391529.70923182275
3127000.0,387999.21027335245
3128000.0,380300.89753626566
3129000.0,377362.69429582544
3130000.0,382596.64528869186
3131000.0,389906.7367065754
3132000.0,390812.21283159126
3133000.0,384260.0351265697
3134000.0,377834.48327974044
3135000.0,378998.283670567
3136000.0,386388.4552174667
3137000.0,391414.07020861097
3138000.0,388251.61055615265
3139000.0,380554.20300471317
3140000.0,377247.4715123223
3141000.0,382172.28925470356
3142000.0,389591.4571518982
3143000.0,390895.9047778519
3144000.0,384571.09234466124
3145000.0,377937.1731507275
3146000.0,378698.10077955946
3147000.0,385959.90911022946
3148000.0,391279.03308204096
3149000.0,388491.31052884273
3150000.0,380816.29493712075
3151000.0,377152.36570699513
3152000.0,381755.9008831801
3153000.0,389262.5572636267
3154000.0,390960.1747021759
3155000.0,384879.35904928297
3156000.0,378056.7886135038
3157000.0,378414.8399066739
3158000.0,385528.4855636982
3159000.0,391124.7473738352
3160000.0,388717.52797362395
3161000.0,381085.9865002064
3162000.0,377076.9586078357
3163000.0,381348.240216353
3164000.0,388921.4526792364
3165000.0,391005.4508910654
3166000.0,385183.6625010865
3167000.0,378192.0562938256
3168000.0,378148.403856243
3169000.0,385095.45733144414
3170000.0,390952.30002085865
3171000.0,388929.9371661199
3172000.0,381362.37747693807
3173000.0,377020.9108388722
3174000.0,380949.7605537493
3175000.0,388568.56881068926
3176000.0,391031.40807361715
3177000.0,385483.1168376012
3178000.0,378342.36937874276
3179000.0,377899.2209594203
3180000.0,384661.63452159613
3181000.0,390761.7710261326
3182000.0,389127.74091635086
3183000.0,381644.2682525283
3184000.0,376983.85769024864
3185000.0,380561.6214450756
3186000.0,388205.31328014936
3187000.0,391038.31686525233
3188000.0,385776.79836333916
3189000.0,378506.9021432521
3190000.0,377667.78109670524
3191000.0,384228.3418603325
3192000.0,390554.0110555794
3193000.0,389310.33988316637
3194000.0,381930.3942600852
3195000.0,376965.530332285
3196000.0,380184.6275651464
3197000.0,387832.51046480145
3198000.0,391025.9335415829
3199000.0,386063.752775603
3200000.0,378684.9755772995
3201000.0,377454.1325904587
3202000.0,383796.3000454791
3203000.0,390329.44877042994
3204000.0,389477.414968092
3205000.0,382220.16022564936
3206000.0,376965.72979454603
3207000.0,379819.4158557607
3208000.0,387451.0827799151
3209000.0,390994.62613122724
3210000.0,386343.11307679396
3211000.0,378875.5523404144
3212000.0,377258.358071669
3213000.0,383366.5195112787
3214000.0,390088.93896101974
3215000.0,389628.7535124766
3216000.0,382512.573554568
3217000.0,376983.76125025004
3218000.0,379466.32281671464
3219000.0,387061.82768620085
3220000.0,390944.3676593313
3221000.0,386614.2732782513
3222000.0,379078.00291543175
3223000.0,377080.64219915215
3224000.0,382939.79206842463
3225000.0,389832.86196326
3226000.0,389763.7148292996
3227000.0,382806.5810944494
3228000.0,377019.6551842131
3229000.0,379126.4960472295
3230000.0,386665.8383783642
3231000.0,390875.1783519313
3232000.0,386875.8831457505
3233000.0,379291.3310603574
3234000.0,376921.5281466581
3235000.0,382517.65089207795
3236000.0,389562.04756684415
3237000.0,389881.688948445
3238000.0,383100.9145297371
3239000.0,377072.4393613329
3240000.0,378800.0491294041
3241000.0,386263.96159386914
3242000.0,390787.63145518675
3243000.0,387127.9359408887
3244000.0,379514.8855076106
3245000.0,376780.396068261
3246000.0,382100.1114084851
3247000.0,389276.97418882884
3248000.0,389982.71345312987
3249000.0,383394.9992687786
3250000.0,377141.83192734607
3251000.0,378487.72758855205
3252000.0,385857.20413336623
3253000.0,390681.68599403184
3254000.0,387369.05549267307
3255000.0,379747.46764919255
3256000.0,376657.56792959385
3257000.0,381688.71955768485
3258000.0,388978.724935906
3259000.0,390066.62544008624
3260000.0,383687.76334071904
3261000.0,377227.34544483945
3262000.0,378190.10960468557
3263000.0,385446.6095084725
3264000.0,390557.88374614064
3265000.0,387598.87190068886
3266000.0,379988.31085181795
3267000.0,376552.8710916322
3268000.0,381283.98892420623
3269000.0,388667.8423711993
3270000.0,390132.88334057573
3271000.0,383978.0876061097
3272000.0,377328.4662752878
3273000.0,377907.72319022845
3274000.0,385032.97297105845
3275000.0,390416.3640347412
3276000.0,387816.79681477416
3277000.0,380236.8189018965
3278000.0,376466.3718664609
3279000.0,380886.76210811455
3280000.0,388345.0860260334
3281000.0,390181.7789736064
3282000.0,384265.5168185588
3283000.0,377444.11776535027
3284000.0,377640.2426985791
3285000.0,384617.29517980665
3286000.0,390258.0306834569
3287000.0,388022.1703833025
3288000.0,380491.4452409148
3289000.0,376397.4846019009
3290000.0,380497.9298900161
3291000.0,388011.62088816613
3292000.0,390213.00844115485
3293000.0,384548.6279218318
3294000.0,377573.90834887326
3295000.0,377388.7864873577
3296000.0,384200.5858469531
3297000.0,390082.72121109907
3298000.0,388214.2758075483
3299000.0,380751.69329886325
3300000.0,376346.5669390969
3301000.0,380118.40242062043
3302000.0,387667.983326206
3303000.0,390226.43799754605
3304000.0,384826.6737939352
3305000.0,377717.09842850175
3306000.0,377153.4152393956
3307000.0,383784.0035018865
3308000.0,389891.53459337447
3309000.0,388392.6801932696
3310000.0,381016.12606284115
3311000.0,376312.5710764574
3312000.0,379748.47048287094
3313000.0,387315.3606572347
3314000.0,390222.6153077418
3315000.0,385099.172663223
3316000.0,377872.86570665054
3317000.0,376934.03356908355
3318000.0,383367.8319023857
3319000.0,389684.5212285016
3320000.0,388557.30954665225
3321000.0,381284.8153907629
3322000.0,376295.96838502306
3323000.0,379388.86772697885
3324000.0,386953.93258661684
3325000.0,390200.92381906044
3326000.0,385365.153419612
3327000.0,378040.825794803
3328000.0,376731.1472695796
3329000.0,382953.2893720586
3330000.0,389462.38848402724
3331000.0,388707.34243041277
3332000.0,381556.1080743065
3333000.0,376295.82187100686
3334000.0,379039.9861419238
3335000.0,386584.90667746495
3336000.0,390162.02972748224
3337000.0,385624.0730041545
3338000.0,378219.98042613175
3339000.0,376544.60928230453
3340000.0,382540.97305933945
3341000.0,389225.70641691424
3342000.0,388842.7710321229
3343000.0,381829.5435483083
3344000.0,376312.26250704844
3345000.0,378703.0507456092
3346000.0,386209.3428011909
3347000.0,390105.630789808
3348000.0,385874.6124640247
3349000.0,378409.59201815724
3350000.0,376375.126865373
3351000.0,382132.3456286313
3352000.0,388975.0040461514
3353000.0,388962.5944493031
3354000.0,382103.6225468982
3355000.0,376344.5601457823
3356000.0,378378.22417325154
3357000.0,385827.7385822311
3358000.0,390032.07658422645
3359000.0,386116.60764013045
3360000.0,378608.95796423964
3361000.0,376221.9818449449
3362000.0,381727.4369681962
3363000.0,388711.1135467496
3364000.0,389067.575150867
3365000.0,382378.3346302742
3366000.0,376392.2547172867
3367000.0,378065.5281065563
3368000.0,385440.9595825253
3369000.0,389941.816865623
3370000.0,386349.40518864617
3371000.0,378817.2488089185
3372000.0,376085.7122444818
3373000.0,381327.6902590962
3374000.0,388434.5691563254
3375000.0,389156.5517565692
3376000.0,382652.0490385387
3377000.0,376454.8679381255
3378000.0,377766.1393756503
3379000.0,385050.2344937641
3380000.0,389835.02520384546
3381000.0,386572.3567308197
3382000.0,379033.6866040863
3383000.0,375965.87530579884
3384000.0,380933.2591366023
3385000.0,388146.0115139708
3386000.0,389229.96605814435
3387000.0,382924.51351529546
3388000.0,376531.96618020814
3389000.0,377479.9864363363
3390000.0,384656.0070379721
3391000.0,389712.054407727
3392000.0,386784.7889059782
3393000.0,379257.2352862358
3394000.0,375862.1815226404
3395000.0,380544.9715301087
3396000.0,387846.3718256103
3397000.0,389287.7148016263
3398000.0,383194.60207976773
3399000.0,376622.66914421413
3400000.0,377207.52656891104
3401000.0,384259.42551039066
3402000.0,389573.15623959154
3403000.0,386986.10485880356
3404000.0,379487.32099553104
3405000.0,375775.15587734804
3406000.0,380164.0491523417
3407000.0,387536.20827572886
3408000.0,389329.2341450285
3409000.0,383461.48058127053
3410000.0,376726.8262389153
3411000.0,376949.1749121547
3412000.0,383861.11301089637
3413000.0,389418.710383079
3414000.0,387175.84088709485
3415000.0,379723.0800052779
3416000.0,375704.32971787546
3417000.0,379790.6989100594
3418000.0,387215.97950827423
3419000.0,389354.56745586544
3420000.0,383724.65610452276
3421000.0,376843.9178540446
3422000.0,376705.2911456069
3423000.0,383461.8872820558
3424000.0,389249.16847201716
3425000.0,387353.6807105923
3426000.0,379963.7712044949
3427000.0,375649.31548102293
3428000.0,379425.5019726632
3429000.0,386886.75611515064
3430000.0,389364.2326022014
3431000.0,383983.5285642464
3432000.0,376972.8118545236
3433000.0,376475.45683671255
3434000.0,383062.3855531011
3435000.0,389064.85971428175
3436000.0,387519.1053901324
3437000.0,380208.6397634428
3438000.0,375610.1457713982
3439000.0,379069.25869439635
3440000.0,386549.17499319464
3441000.0,389357.70424868725
3442000.0,384236.79388017673
3443000.0,377113.3525007637
3444000.0,376260.7187333042
3445000.0,382663.77727750037
3446000.0,388866.4222204108
3447000.0,387671.56262365356
3448000.0,380456.56238298863
3449000.0,375586.48794644605
3450000.0,378722.75548306014
3451000.0,386204.104207878
3452000.0,389335.0851786323
3453000.0,384483.92982411105
3454000.0,377264.5380620584
3455000.0,376060.9202653449
3456000.0,382266.8304803064
3457000.0,388654.28675994836
3458000.0,387810.83171855565
3459000.0,380706.9788054386
3460000.0,375577.76489372645
3461000.0,378385.8830789514
3462000.0,385852.10183904786
3463000.0,389296.83562874515
3464000.0,384724.6422123052
3465000.0,377425.98719245475
3466000.0,375875.9483270664
3467000.0,381871.883487165
3468000.0,388428.94181513414
3469000.0,387936.8750236118
3470000.0,380959.3549616765
3471000.0,375583.96363554895
3472000.0,378059.5267651556
3473000.0,385493.9581703618
3474000.0,389242.9629116701
3475000.0,384958.2407624796
3476000.0,377596.89528590534
3477000.0,375705.85769817606
3478000.0,381479.770214417
3479000.0,388191.145994151
3480000.0,388049.4694024436
3481000.0,381212.67371783406
3482000.0,375604.2663897099
3483000.0,377743.59869120177
3484000.0,385130.1424038131
3485000.0,389173.7085749619
3486000.0,385184.21311145835
3487000.0,377776.6064202171
3488000.0,375550.5662625618
3489000.0,381090.97855995223
3490000.0,387941.17486825865
3491000.0,388148.21871873457
3492000.0,381466.3573404178
3493000.0,375638.63740042783
3494000.0,377439.19544375874
3495000.0,384761.83123683184
3496000.0,389089.0338517111
3497000.0,385401.66452752426
3498000.0,377964.5503322203
3499000.0,375410.63661663793
3500000.0,380706.7208594829
3501000.0,387679.66350740567
3502000.0,388232.6532469522
3503000.0,381719.363479374
3504000.0,375686.6228981046
3505000.0,377146.58678478
3506000.0,384389.67302302085
3507000.0,388989.3810000997
3508000.0,385610.206209884
3509000.0,378159.74802035466
3510000.0,375285.5146003356
3511000.0,380327.314432187
3512000.0,387407.1645271722
3513000.0,388302.86055523437
3514000.0,381971.25863039494
3515000.0,375747.88396025915
3516000.0,376865.9740483044
3517000.0,384014.0607827082
3518000.0,388874.62006715033
3519000.0,385809.31130679604
3520000.0,378362.1688219141
3521000.0,375175.80599126965
3522000.0,379953.4926887853
3523000.0,387123.9622070743
3524000.0,388358.4081643848
3525000.0,382221.3046357306
3526000.0,375821.95719575044
3527000.0,376597.7611612836
3528000.0,383636.20185917616
3529000.0,388745.63248907216
3530000.0,385998.39883730654
3531000.0,378570.1224180097
3532000.0,375080.4518559668
3533000.0,379585.8918273086
3534000.0,386831.6352974549
3535000.0,388399.9477144964
3536000.0,382468.63816171326
3537000.0,375907.7443417413
3538000.0,376341.79936760385
3539000.0,383256.49094262253
3540000.0,388602.81572856195
3541000.0,386177.6810083231
3542000.0,378783.53228267655
3543000.0,374999.5258150259
3544000.0,379224.73336521816
3545000.0,386530.110369185
3546000.0,388427.2360479357
3547000.0,382712.9458475532
3548000.0,376005.0957506383
3549000.0,376098.42766659055
3550000.0,382875.5978302751
3551000.0,388446.2196707409
3552000.0,386346.3098041974
3553000.0,379001.5625514267
3554000.0,374932.8705504257
3555000.0,378870.732747362
3556000.0,386220.1417845432
3557000.0,388439.96131024417
3558000.0,382953.1489741672
3559000.0,376113.455321338
3560000.0,375868.1669846866
3561000.0,382494.5738943871
3562000.0,388276.2919486668
3563000.0,386503.6537449537
3564000.0,379223.3149717692
3565000.0,374880.51883686054
3566000.0,378524.698495266
3567000.0,385902.504494695
3568000.0,388438.3305927878
3569000.0,383188.8459121501
3570000.0,376232.25976307597
3571000.0,375651.01011258736
3572000.0,382113.80741742626
3573000.0,388093.4708083905
3574000.0,386649.78604590334
3575000.0,379448.53553997166
3576000.0,374842.0770843914
3577000.0,378186.6747009326
3578000.0,385577.5234689824
3579000.0,388422.3154818285
3580000.0,383419.70412690286
3581000.0,376361.29509916995
3582000.0,375447.1108556688
3583000.0,381733.8810757017
3584000.0,387898.01731274836
3585000.0,386784.3420928484
3586000.0,379676.3448175574
3587000.0,374817.3109697057
3588000.0,377857.3390457798
3589000.0,385246.03889683634
3590000.0,388392.17307136767
3591000.0,383644.80993508454
3592000.0,376499.44970032014
3593000.0,375256.4266623976
3594000.0,381355.728388479
3595000.0,387690.79315829836
3596000.0,386906.8988510715
3597000.0,379905.729595935
3598000.0,374805.8028208874
3599000.0,377537.24309637956
3600000.0,384908.902018426
3601000.0,388347.82257563714
3602000.0,383863.6441285275
3603000.0,376646.6246670708
3604000.0,375079.3940695161
3605000.0,380979.73997784965
3606000.0,387471.58616696484
3607000.0,387017.22106631286
3608000.0,380136.69021224417
3609000.0,374807.6740069892
3610000.0,377226.6287644617
3611000.0,384566.2745986525
3612000.0,388289.3280191077
3613000.0,384075.6973703224
3614000.0,376801.8254566882
3615000.0,374915.7032578634
3616000.0,380606.6227118401
3617000.0,387241.3966444861
3618000.0,387115.3281269511
3619000.0,380368.14637232944
3620000.0,374822.1111860806
3621000.0,376925.87440179475
3622000.0,384219.23672731407
3623000.0,388217.2095469469
3624000.0,384280.6688699899
3625000.0,376964.7666274207
3626000.0,374765.1941987565
3627000.0,380236.5353611773
3628000.0,387000.39344937727
3629000.0,387201.05224193074
3630000.0,380599.8150594579
3631000.0,374848.8500971487
3632000.0,376634.88154263794
3633000.0,383867.8636971107
3634000.0,388131.4323804034
3635000.0,384478.0957763707
3636000.0,377134.78158630524
3637000.0,374628.36978954636
3638000.0,379870.8628999172
3639000.0,386749.26754485257
3640000.0,387273.6610899605
3641000.0,380830.4099104488
3642000.0,374887.6618380826
3643000.0,376354.95897460263
3644000.0,383513.5551010417
3645000.0,388032.27602387965
3646000.0,384667.23495721724
3647000.0,377311.04840126354
3648000.0,374504.5666429233
3649000.0,379509.52767529525
3650000.0,386488.8447361691
3651000.0,387334.1030570939
3652000.0,381059.9793579001
3653000.0,374937.81355278566
3654000.0,376085.2924776599
3655000.0,383156.2934895698
3656000.0,387920.13044074737
3657000.0,384848.1821097806
3658000.0,377493.38514851686
3659000.0,374394.0863819849
3660000.0,379153.1664353814
3661000.0,386219.19802208524
3662000.0,387381.65610592626
3663000.0,381287.6568429284
3664000.0,374999.1392832119
3665000.0,375826.76002501324
3666000.0,382797.17567490507
3667000.0,387795.2360304687
3668000.0,385020.05589126516
3669000.0,377680.6607177453
3670000.0,374296.6027056584
3671000.0,378802.3720038859
3672000.0,385941.0302368393
3673000.0,387416.3391548367
3674000.0,381512.96008358523
3675000.0,375071.083420204
3676000.0,375579.1878026519
3677000.0,382436.20924507827
3678000.0,387657.6873576576
3679000.0,385182.890551799
3680000.0,377872.78850897495
3681000.0,374212.0766176181
3682000.0,378457.4886081517
3683000.0,385654.66500222776
3684000.0,387438.0711252289
